distance_m,loss_db,throughput_kbps
15.0,75.0,8003.0
15.0,75.0,8003.0
15.0,76.0,8003.0
15.0,76.0,8003.0
15.0,75.0,8003.0
15.0,75.0,8003.0
15.0,75.0,8003.0
15.0,75.0,8003.0
15.0,75.0,8003.0
15.0,75.0,8003.0
15.0,75.0,8003.0
15.0,75.0,8003.0
15.0,75.0,8003.0
15.0,77.0,8003.0
15.0,75.0,8003.0
15.0,75.0,8003.0
15.0,76.0,8003.0
15.0,74.0,8003.0
15.0,76.0,8003.0
15.0,75.0,8003.0
15.0,73.0,8003.0
15.0,73.0,8003.0
15.0,75.0,8003.0
15.0,76.0,8003.0
15.0,77.0,8003.0
15.0,76.0,8003.0
15.0,76.0,8003.0
15.0,76.0,8003.0
15.0,75.0,8003.0
15.0,76.0,8003.0
15.0,76.0,8003.0
15.0,76.0,8003.0
15.0,74.0,8003.0
15.0,75.0,8003.0
15.0,76.0,8003.0
15.0,74.0,8003.0
15.0,74.0,8003.0
15.0,76.0,8003.0
15.0,75.0,8003.0
15.0,76.0,8003.0
15.0,76.0,8003.0
15.0,76.0,8003.0
15.0,75.0,8003.0
15.0,75.0,8003.0
15.0,75.0,8003.0
15.0,75.0,8003.0
15.0,76.0,8003.0
15.0,75.0,8003.0
15.0,74.0,8003.0
15.0,76.0,8003.0
15.0,75.0,8003.0
15.0,74.0,8003.0
15.0,74.0,8003.0
15.0,73.0,8003.0
15.0,74.0,8003.0
15.0,74.0,8003.0
15.0,75.0,8003.0
15.0,74.0,8003.0
15.0,76.0,8003.0
15.0,73.0,8003.0
15.0,74.0,8003.0
15.0,75.0,8003.0
15.0,73.0,8003.0
15.0,77.0,8003.0
15.0,74.0,8003.0
15.0,74.0,8003.0
15.0,75.0,8003.0
15.0,74.0,8003.0
15.0,75.0,8003.0
15.0,74.0,8003.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,76.0,8131.0
15.0,73.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,76.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,76.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,73.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,73.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,76.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,76.0,8131.0
15.0,76.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,76.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,77.0,8131.0
15.0,76.0,8131.0
15.0,75.0,8131.0
15.0,73.0,8131.0
15.0,74.0,8131.0
15.0,76.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,76.0,8131.0
15.0,73.0,8131.0
15.0,76.0,8131.0
15.0,75.0,8131.0
15.0,73.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,73.0,8131.0
15.0,75.0,8131.0
15.0,76.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,73.0,8131.0
15.0,73.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,73.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,77.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,76.0,8131.0
15.0,75.0,8131.0
15.0,76.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,73.0,8131.0
15.0,76.0,8131.0
15.0,76.0,8131.0
15.0,76.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,76.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,73.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,73.0,8131.0
15.0,73.0,8131.0
15.0,73.0,8131.0
15.0,73.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,73.0,8131.0
15.0,73.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,73.0,8131.0
15.0,72.0,8131.0
15.0,73.0,8131.0
15.0,73.0,8131.0
15.0,72.0,8131.0
15.0,73.0,8131.0
15.0,72.0,8131.0
15.0,73.0,8131.0
15.0,74.0,8131.0
15.0,72.0,8131.0
15.0,72.0,8131.0
15.0,72.0,8131.0
15.0,73.0,8131.0
15.0,73.0,8131.0
15.0,73.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,72.0,8131.0
15.0,74.0,8131.0
15.0,72.0,8131.0
15.0,73.0,8131.0
15.0,73.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,73.0,8131.0
15.0,73.0,8131.0
15.0,73.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,76.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,76.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,73.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,73.0,8131.0
15.0,73.0,8131.0
15.0,73.0,8131.0
15.0,73.0,8131.0
15.0,73.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,73.0,8131.0
15.0,75.0,8131.0
15.0,73.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,73.0,8131.0
15.0,73.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,72.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,73.0,8131.0
15.0,74.0,8131.0
15.0,73.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,73.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,73.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,72.0,8131.0
15.0,73.0,8131.0
15.0,73.0,8131.0
15.0,73.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,72.0,8131.0
15.0,73.0,8131.0
15.0,71.0,8131.0
15.0,73.0,8131.0
15.0,72.0,8131.0
15.0,74.0,8131.0
15.0,73.0,8131.0
15.0,75.0,8131.0
15.0,76.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,73.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,76.0,8131.0
15.0,76.0,8131.0
15.0,76.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,76.0,8131.0
15.0,76.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,73.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,73.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,73.0,8131.0
15.0,73.0,8131.0
15.0,75.0,8131.0
15.0,73.0,8131.0
15.0,74.0,8131.0
15.0,73.0,8131.0
15.0,73.0,8131.0
15.0,73.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,76.0,8131.0
15.0,74.0,8131.0
15.0,73.0,8131.0
15.0,76.0,8131.0
15.0,74.0,8131.0
15.0,73.0,8131.0
15.0,73.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,73.0,8131.0
15.0,73.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,73.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,76.0,8131.0
15.0,73.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,76.0,8131.0
15.0,74.0,8131.0
15.0,76.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,73.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,76.0,8131.0
15.0,74.0,8131.0
15.0,73.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,74.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,75.0,8131.0
15.0,74.0,8131.0
15.0,73.0,8131.0
15.0,74.0,7642.0
15.0,75.0,7642.0
15.0,73.0,7642.0
15.0,73.0,7642.0
15.0,73.0,7642.0
15.0,72.0,7642.0
15.0,73.0,7642.0
15.0,73.0,7642.0
15.0,74.0,7642.0
15.0,75.0,7642.0
15.0,74.0,7642.0
15.0,74.0,7642.0
15.0,73.0,7642.0
15.0,75.0,7642.0
15.0,71.0,7642.0
15.0,75.0,7642.0
15.0,74.0,7642.0
15.0,72.0,7642.0
15.0,73.0,7642.0
15.0,74.0,7642.0
15.0,73.0,7642.0
15.0,73.0,7642.0
15.0,73.0,7642.0
15.0,72.0,7642.0
15.0,73.0,7642.0
15.0,72.0,7642.0
15.0,72.0,7642.0
15.0,72.0,7642.0
15.0,74.0,7642.0
15.0,73.0,7642.0
15.0,73.0,7642.0
15.0,74.0,7642.0
15.0,73.0,7642.0
15.0,73.0,7642.0
15.0,73.0,7642.0
15.0,72.0,7642.0
15.0,74.0,7642.0
15.0,73.0,7642.0
15.0,73.0,7642.0
15.0,74.0,7642.0
15.0,73.0,7642.0
15.0,74.0,7642.0
15.0,74.0,7642.0
15.0,73.0,7642.0
15.0,74.0,7642.0
15.0,73.0,7642.0
15.0,73.0,7642.0
15.0,73.0,7642.0
15.0,75.0,7642.0
15.0,73.0,7642.0
15.0,75.0,7642.0
15.0,73.0,7642.0
15.0,74.0,7642.0
15.0,73.0,7642.0
15.0,75.0,7642.0
15.0,73.0,7642.0
15.0,74.0,7642.0
15.0,76.0,7642.0
15.0,75.0,7642.0
15.0,75.0,7642.0
15.0,73.0,7642.0
15.0,76.0,7642.0
15.0,74.0,7642.0
15.0,73.0,7642.0
15.0,74.0,7642.0
15.0,73.0,7642.0
15.0,75.0,7642.0
15.0,74.0,7642.0
15.0,74.0,7642.0
15.0,75.0,7642.0
15.0,74.0,7642.0
15.0,75.0,7642.0
15.0,74.0,7642.0
15.0,75.0,7642.0
15.0,73.0,7642.0
15.0,73.0,7642.0
15.0,74.0,7642.0
15.0,75.0,7642.0
15.0,72.0,7642.0
15.0,72.0,7642.0
15.0,72.0,7642.0
15.0,75.0,7642.0
15.0,74.0,7642.0
15.0,72.0,7642.0
15.0,73.0,7642.0
15.0,74.0,7642.0
15.0,74.0,7642.0
15.0,73.0,7642.0
15.0,73.0,7642.0
15.0,73.0,7642.0
15.0,74.0,7642.0
15.0,74.0,7642.0
15.0,74.0,7642.0
15.0,74.0,7642.0
15.0,73.0,7642.0
15.0,74.0,7642.0
15.0,73.0,7642.0
15.0,75.0,7642.0
15.0,74.0,7642.0
15.0,75.0,7642.0
15.0,75.0,7642.0
15.0,76.0,7642.0
15.0,73.0,7642.0
15.0,74.0,7642.0
15.0,74.0,7642.0
15.0,75.0,7642.0
15.0,75.0,7642.0
15.0,75.0,7642.0
15.0,75.0,7642.0
15.0,75.0,7642.0
15.0,74.0,7642.0
15.0,75.0,7642.0
15.0,75.0,7642.0
15.0,75.0,7642.0
15.0,73.0,7642.0
15.0,77.0,7642.0
15.0,75.0,7642.0
15.0,75.0,7642.0
15.0,75.0,7642.0
15.0,74.0,7642.0
15.0,75.0,7642.0
15.0,75.0,7642.0
15.0,74.0,7642.0
15.0,77.0,7642.0
15.0,75.0,7642.0
15.0,76.0,7642.0
15.0,74.0,7642.0
15.0,74.0,7642.0
15.0,73.0,7642.0
15.0,74.0,7642.0
15.0,74.0,7642.0
15.0,76.0,7642.0
15.0,74.0,7642.0
15.0,74.0,7642.0
15.0,74.0,7642.0
15.0,74.0,7642.0
15.0,73.0,7642.0
15.0,73.0,7642.0
15.0,73.0,7642.0
15.0,72.0,7642.0
15.0,74.0,7642.0
15.0,73.0,7642.0
15.0,74.0,7642.0
15.0,75.0,7642.0
15.0,74.0,7642.0
15.0,76.0,7642.0
15.0,75.0,7642.0
15.0,74.0,7642.0
15.0,75.0,7642.0
15.0,73.0,7642.0
15.0,73.0,7642.0
15.0,73.0,7642.0
15.0,74.0,7642.0
15.0,75.0,7642.0
15.0,74.0,7642.0
15.0,74.0,7642.0
15.0,74.0,7642.0
15.0,75.0,7642.0
15.0,75.0,7642.0
15.0,75.0,7642.0
15.0,74.0,7642.0
15.0,75.0,7642.0
15.0,76.0,7642.0
15.0,74.0,7642.0
15.0,76.0,7642.0
15.0,75.0,7642.0
15.0,76.0,7642.0
15.0,74.0,7642.0
15.0,75.0,7642.0
15.0,77.0,7642.0
15.0,77.0,7642.0
15.0,76.0,7642.0
15.0,75.0,7642.0
15.0,76.0,7642.0
15.0,75.0,7642.0
15.0,75.0,7642.0
15.0,77.0,7642.0
15.0,77.0,7642.0
15.0,75.0,7642.0
15.0,75.0,7642.0
15.0,77.0,7642.0
15.0,75.0,7642.0
15.0,77.0,7642.0
15.0,77.0,7642.0
15.0,75.0,7642.0
15.0,73.0,7642.0
15.0,73.0,7642.0
15.0,76.0,7642.0
15.0,76.0,7642.0
15.0,76.0,7921.0
15.0,74.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,73.0,7921.0
15.0,73.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,75.0,7921.0
15.0,76.0,7921.0
15.0,74.0,7921.0
15.0,73.0,7921.0
15.0,75.0,7921.0
15.0,74.0,7921.0
15.0,76.0,7921.0
15.0,74.0,7921.0
15.0,76.0,7921.0
15.0,75.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,75.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,74.0,7921.0
15.0,75.0,7921.0
15.0,76.0,7921.0
15.0,76.0,7921.0
15.0,76.0,7921.0
15.0,74.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,76.0,7921.0
15.0,75.0,7921.0
15.0,76.0,7921.0
15.0,74.0,7921.0
15.0,76.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,73.0,7921.0
15.0,75.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,75.0,7921.0
15.0,76.0,7921.0
15.0,75.0,7921.0
15.0,76.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,73.0,7921.0
15.0,73.0,7921.0
15.0,75.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,75.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,76.0,7921.0
15.0,74.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,73.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,73.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,75.0,7921.0
15.0,73.0,7921.0
15.0,74.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,73.0,7921.0
15.0,75.0,7921.0
15.0,74.0,7921.0
15.0,76.0,7921.0
15.0,74.0,7921.0
15.0,73.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,73.0,7921.0
15.0,73.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,73.0,7921.0
15.0,73.0,7921.0
15.0,75.0,7921.0
15.0,73.0,7921.0
15.0,75.0,7921.0
15.0,73.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,76.0,7921.0
15.0,75.0,7921.0
15.0,76.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,77.0,7921.0
15.0,75.0,7921.0
15.0,76.0,7921.0
15.0,74.0,7921.0
15.0,76.0,7921.0
15.0,77.0,7921.0
15.0,76.0,7921.0
15.0,74.0,7921.0
15.0,76.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,76.0,7921.0
15.0,74.0,7921.0
15.0,76.0,7921.0
15.0,76.0,7921.0
15.0,76.0,7921.0
15.0,76.0,7921.0
15.0,75.0,7921.0
15.0,74.0,7921.0
15.0,75.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,75.0,7921.0
15.0,73.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,72.0,7921.0
15.0,74.0,7921.0
15.0,73.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,73.0,7921.0
15.0,74.0,7921.0
15.0,73.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,74.0,7921.0
15.0,76.0,7921.0
15.0,75.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,74.0,7921.0
15.0,75.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,76.0,7921.0
15.0,75.0,7921.0
15.0,77.0,7921.0
15.0,74.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,73.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,74.0,7921.0
15.0,76.0,7921.0
15.0,75.0,7921.0
15.0,74.0,7921.0
15.0,76.0,7921.0
15.0,74.0,7921.0
15.0,77.0,7921.0
15.0,76.0,7921.0
15.0,73.0,7921.0
15.0,73.0,7921.0
15.0,74.0,7921.0
15.0,75.0,7921.0
15.0,74.0,7921.0
15.0,76.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,74.0,7921.0
15.0,75.0,7921.0
15.0,73.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,73.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,77.0,7921.0
15.0,75.0,7921.0
15.0,76.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,73.0,7921.0
15.0,74.0,7921.0
15.0,73.0,7921.0
15.0,74.0,7921.0
15.0,73.0,7921.0
15.0,72.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,72.0,7921.0
15.0,76.0,7921.0
15.0,75.0,7921.0
15.0,73.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,74.0,7921.0
15.0,77.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,76.0,7921.0
15.0,75.0,7921.0
15.0,73.0,7921.0
15.0,74.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,73.0,7921.0
15.0,75.0,7921.0
15.0,76.0,7921.0
15.0,75.0,7921.0
15.0,73.0,7921.0
15.0,74.0,7921.0
15.0,75.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,75.0,7921.0
15.0,74.0,7921.0
15.0,75.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,74.0,7921.0
15.0,76.0,7921.0
15.0,76.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,73.0,7921.0
15.0,74.0,7921.0
15.0,75.0,7921.0
15.0,75.0,7921.0
15.0,73.0,8329.0
15.0,74.0,8329.0
15.0,74.0,8329.0
15.0,75.0,8329.0
15.0,77.0,8329.0
15.0,74.0,8329.0
15.0,74.0,8329.0
15.0,75.0,8329.0
15.0,75.0,8329.0
15.0,74.0,8329.0
15.0,76.0,8329.0
15.0,75.0,8329.0
15.0,74.0,8329.0
15.0,74.0,8329.0
15.0,74.0,8329.0
15.0,74.0,8329.0
15.0,76.0,8329.0
15.0,74.0,8329.0
15.0,75.0,8329.0
15.0,74.0,8329.0
15.0,76.0,8329.0
15.0,76.0,8329.0
15.0,77.0,8329.0
15.0,76.0,8329.0
15.0,75.0,8329.0
15.0,74.0,8329.0
15.0,76.0,8329.0
15.0,76.0,8329.0
15.0,75.0,8329.0
15.0,75.0,8329.0
15.0,74.0,8329.0
15.0,75.0,8329.0
15.0,74.0,8329.0
15.0,76.0,8329.0
15.0,75.0,8329.0
15.0,73.0,8329.0
15.0,73.0,8329.0
15.0,75.0,8329.0
15.0,74.0,8329.0
15.0,74.0,8329.0
15.0,75.0,8329.0
15.0,73.0,8329.0
15.0,77.0,8329.0
15.0,75.0,8329.0
15.0,74.0,8329.0
15.0,74.0,8329.0
15.0,76.0,8329.0
15.0,76.0,8329.0
15.0,75.0,8329.0
15.0,76.0,8329.0
15.0,75.0,8329.0
15.0,78.0,8329.0
15.0,75.0,8329.0
15.0,77.0,8329.0
15.0,77.0,8329.0
15.0,74.0,8329.0
15.0,75.0,8329.0
15.0,75.0,8329.0
15.0,75.0,8329.0
15.0,76.0,8329.0
15.0,75.0,8329.0
15.0,75.0,8329.0
15.0,75.0,8329.0
15.0,75.0,8329.0
15.0,76.0,8329.0
15.0,75.0,8329.0
15.0,74.0,8329.0
15.0,73.0,8329.0
15.0,74.0,8329.0
15.0,74.0,8329.0
15.0,76.0,8329.0
15.0,73.0,8329.0
15.0,75.0,8329.0
15.0,75.0,8329.0
15.0,74.0,8329.0
15.0,73.0,8329.0
15.0,73.0,8329.0
15.0,75.0,8329.0
15.0,74.0,8329.0
15.0,73.0,8329.0
15.0,74.0,8329.0
15.0,73.0,8329.0
15.0,73.0,8329.0
15.0,75.0,8329.0
15.0,75.0,8329.0
15.0,73.0,8329.0
15.0,74.0,8329.0
15.0,73.0,8329.0
15.0,73.0,8329.0
15.0,73.0,8329.0
15.0,72.0,8329.0
15.0,72.0,8329.0
15.0,76.0,8329.0
15.0,76.0,8329.0
15.0,75.0,8329.0
15.0,75.0,8329.0
15.0,76.0,8329.0
15.0,76.0,8329.0
15.0,75.0,8329.0
15.0,73.0,8329.0
15.0,74.0,8329.0
15.0,74.0,8329.0
15.0,75.0,8329.0
15.0,76.0,8329.0
15.0,77.0,8329.0
15.0,74.0,8329.0
15.0,75.0,8329.0
15.0,73.0,8329.0
15.0,73.0,8329.0
15.0,74.0,8329.0
15.0,76.0,8329.0
15.0,76.0,8329.0
15.0,77.0,8329.0
15.0,76.0,8329.0
15.0,76.0,8329.0
15.0,75.0,8329.0
15.0,74.0,8329.0
15.0,73.0,8329.0
15.0,75.0,8329.0
15.0,74.0,8329.0
15.0,74.0,8329.0
15.0,75.0,8329.0
15.0,75.0,8329.0
15.0,73.0,8329.0
15.0,74.0,8329.0
15.0,75.0,8329.0
15.0,75.0,8329.0
15.0,75.0,8329.0
15.0,77.0,8329.0
15.0,76.0,8329.0
15.0,76.0,8329.0
15.0,75.0,8329.0
15.0,75.0,8329.0
15.0,75.0,8329.0
15.0,74.0,8329.0
15.0,75.0,8329.0
15.0,73.0,8329.0
15.0,74.0,8329.0
15.0,76.0,8329.0
15.0,75.0,8329.0
15.0,74.0,8329.0
15.0,75.0,8329.0
15.0,76.0,8329.0
15.0,76.0,8329.0
15.0,75.0,8329.0
15.0,75.0,8329.0
15.0,74.0,8329.0
15.0,75.0,8329.0
15.0,75.0,8329.0
15.0,76.0,8329.0
15.0,76.0,8329.0
15.0,75.0,8329.0
15.0,76.0,8329.0
15.0,76.0,8329.0
15.0,75.0,8329.0
15.0,75.0,8329.0
15.0,76.0,8329.0
15.0,73.0,8329.0
15.0,76.0,8329.0
15.0,75.0,8329.0
15.0,76.0,8329.0
15.0,76.0,8329.0
15.0,77.0,8329.0
15.0,76.0,8329.0
15.0,75.0,8329.0
15.0,76.0,8329.0
15.0,74.0,8329.0
15.0,75.0,8329.0
14.0,74.0,6712.0
14.0,74.0,6712.0
14.0,74.0,6712.0
14.0,75.0,6712.0
